periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Fisika,TDS,1000,404
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Fisika,TSS,50,38
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,pH,6.9,7.5581
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,BOD,3,11
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,COD,25,88.4
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,DO,4,3.3468
2024,"Periode 1",2,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,Amoniak,0.2,5.009
2024,"Periode 1",2,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,"Total N",15,10.828
2024,"Periode 1",2,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,Sianida,0.02,0.004
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Fisika,TDS,1000,312
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Fisika,TSS,50,10
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,pH,6.9,6.8381
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,BOD,3,5.7
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,COD,25,42.82
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,DO,4,1.8028
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Nitrat,10,0.382
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Nitrit,0.06,0.374
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,"Total P",0.2,0.642
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,F,1.5,0.958
2024,"Periode 3",8,"STR 3",Sunter,"Jl.  Kalimalang  Depan SMA Penabur",-6.239821,106.892149,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,"Klorin Bebas",0.03,0.0297
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Hg,0.002,0.0013
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Zn,0.05,0.006
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Pb,0.03,0.007
2024,"Periode 3",8,"STR 4",Sunter,"Jl.  Jatinegara Kaum",-6.202778,106.897639,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,MBAS,0.2,0.19
2024,"Periode 3",8,"STR 5",Sunter,"Jl.  Alu alu Persahabatan",-6.202556,106.897083,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Biologi,"Total Coliform",5000,1600000
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Fisika,Warna,50,0.9
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Sulfat,300,20.99
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Klorida,300,21.99
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Amoniak,0.2,3.895
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,"Total N",15,8.147
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"CDG 5",Cideng,"Jl.  Fachrudin",-6.182036,106.816792,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Fisika,TDS,1000,314
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Fisika,TSS,50,9
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,pH,6.9,6.9374
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,BOD,3,8.7
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,COD,25,68.03
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,DO,4,1.9204
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Nitrat,10,0.18
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Nitrit,0.06,0.01
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,"Total P",0.2,0.717
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,F,1.5,0.864
2024,"Periode 4",10,"CLW2 3",Ciliwung,"Gudang PLN",-6.19819,106.80996,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,"Klorin Bebas n  In Situ",0.03,0.0119
2024,"Periode 3",8,"STR 6",Sunter,"Jl.  Taruna  Pasar Pulogadung",-6.1863086,106.9051886,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Zn,0.05,0.011
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Pb,0.03,0.007
2024,"Periode 3",8,"STR 8",Sunter,"Bogasari Koja",-6.118972,106.89625,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,MBAS,0.2,0.207
2024,"Periode 4",10,"CLW1 1",Ciliwung,"Jl.  Kelapa Dua  Srengseng Sawah",-6.343319,106.838232,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Fisika,Warna,50,2
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Sulfat,300,22.64
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Klorida,300,25.99
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Amoniak,0.2,4.638
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,"Total N",15,7.215
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Fisika,TDS,1000,538
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Fisika,TSS,50,9
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,pH,6.9,6.2175
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,BOD,3,5.8
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,COD,25,43.85
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,DO,4,3.2898
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Nitrat,10,0.242
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Nitrit,0.06,0.029
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,"Total P",0.2,0.844
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,F,1.5,0.899
2024,"Periode 3",8,"TRB 1","Tarum Barat","Jl.  Kalimalang  Batas DKI Jakarta Ruko Caman",-6.249899493,106.9529476,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,"Klorin Bebas n  In Situ",0.03,0.02
2024,"Periode 4",10,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.205758,106.927842,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Zn,0.05,0.024
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Cr6,0.05,0.002
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,MBAS,0.2,0.122
2024,"Periode 3",8,"KNT 3","Kanal Timur","BKT  Pintu Air Marunda",-6.109212794,106.9694954,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Fisika,Warna,50,0.9
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Sulfat,300,20.51
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Klorida,300,65.98
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Amoniak,0.2,1.14
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,"Total N",15,8.778
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Ni,0.05,0.006
2024,"Periode 1",2,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Fisika,TDS,1000,522
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Fisika,TSS,50,94
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,pH,6.9,7.3810
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,BOD,3,9.2
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,COD,25,72.86
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,DO,4,1.1542
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Nitrat,10,0.091
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Nitrit,0.06,0.027
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,"Total P",0.2,0.555
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,F,1.5,0.354
2024,"Periode 3",8,"KRT 2",Krukut,"Jl.  CIlandak Permai Raya",-6.297483,106.805385,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,"Klorin Bebas",0.03,0.065
2024,"Periode 4",10,"ANK 1",Angke,"Jl.  Duri Kosambi  Ciledug",-6.175882,106.728695,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Zn,0.05,0.005
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Pb,0.03,0.007
2024,"Periode 4",10,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,Hg,0.002,0.0001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,MBAS,0.2,0.439
2024,"Periode 1",2,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Fisika,Warna,50,3
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Sulfat,300,52.35
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Klorida,300,59.98
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Amoniak,0.2,6.221
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,"Total N",15,8.727
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Zn,0.05,0.015
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,MBAS,0.2,0.331
2024,"Periode 1",2,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.240489719,106.8347343,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Fisika,Warna,50,10
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Sulfat,300,21.38
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Klorida,300,39.99
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Amoniak,0.2,2.74
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,"Total N",15,13.274
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Sianida,0.02,0.008
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Fisika,TDS,1000,388
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Fisika,TSS,50,33
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,pH,6.9,6.4047
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,BOD,3,8.2
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,COD,25,63.88
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,DO,4,1.8635
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Nitrat,10,0.163
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Nitrit,0.06,0.007
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,"Total P",0.2,0.876
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,F,1.5,0.035
2024,"Periode 1",2,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,"Klorin Bebas",0.03,0.04
2024,"Periode 1",2,"CDG 4",Cideng,"Jalan Surabaya Jl.  Diponegoro",-6.198247433,106.8395844,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Zn,0.05,0.017
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"CKG 5",Cakung,"Jl.  Gading Griya Lestari",-6.141239,106.916282,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,MBAS,0.2,0.086
2024,"Periode 1",2,"STR 6",Sunter,"Jl.  Taruna  Pasar Pulogadung",-6.1863086,106.9051886,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Biologi,"Fecal Coliform",1000,1600000
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Fisika,Warna,50,9
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Sulfat,300,31.07
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Klorida,300,39.99
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Amoniak,0.2,5.784
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,"Total N",15,5.374
2024,"Periode 1",2,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Ni,0.05,0.004
2024,"Periode 3",8,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Fisika,TDS,1000,422
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Fisika,TSS,50,55
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,pH,6.9,6.3927
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,BOD,3,10.3
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,COD,25,87.02
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,DO,4,2.5739
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Nitrat,10,0.126
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Nitrit,0.06,0.007
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,"Total P",0.2,0.852
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,F,1.5,0.633
2024,"Periode 3",8,"CPN 5",Cipinang,"Jl.  Kerja Bakti IV",-6.276874,106.877418,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,"Klorin Bebas",0.03,0.03
2024,"Periode 3",8,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Zn,0.05,0.024
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Pb,0.03,0.007
2024,"Periode 3",8,"CLW1 5",Ciliwung,"Kampung Melayu Dalam",-6.228147,106.864621,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,MBAS,0.2,0.13
2024,"Periode 3",8,"KLT 4","Kalibaru Timur","Jl.  SMA 14",-6.255905469,106.8649615,Kimia,Hg,0.002,0.0002
2024,"Periode 1",2,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Biologi,"Total Coliform",5000,1600000
